"158","158","QR_CODE","1480207917135","27 Nov 2016 11:51:57 am",""
"157","157","QR_CODE","1480207911437","27 Nov 2016 11:51:51 am",""
"156","156","QR_CODE","1480207906972","27 Nov 2016 11:51:46 am",""
"155","155","QR_CODE","1480207899129","27 Nov 2016 11:51:39 am",""
"154","154","QR_CODE","1480207892254","27 Nov 2016 11:51:32 am",""
"230","230","QR_CODE","1480207881649","27 Nov 2016 11:51:21 am",""
"231","231","QR_CODE","1480207873281","27 Nov 2016 11:51:13 am",""
"232","232","QR_CODE","1480207865270","27 Nov 2016 11:51:05 am",""
"094","094","QR_CODE","1480207860477","27 Nov 2016 11:51:00 am",""
"200","200","QR_CODE","1480207839492","27 Nov 2016 11:50:39 am",""
"201","201","QR_CODE","1480207834530","27 Nov 2016 11:50:34 am",""
"202","202","QR_CODE","1480207830250","27 Nov 2016 11:50:30 am",""
"203","203","QR_CODE","1480207825457","27 Nov 2016 11:50:25 am",""
"204","204","QR_CODE","1480207819785","27 Nov 2016 11:50:19 am",""
"205","205","QR_CODE","1480207815527","27 Nov 2016 11:50:15 am",""
"206","206","QR_CODE","1480207811518","27 Nov 2016 11:50:11 am",""
"207","207","QR_CODE","1480207805057","27 Nov 2016 11:50:05 am",""
"208","208","QR_CODE","1480207801502","27 Nov 2016 11:50:01 am",""
"221","221","QR_CODE","1480207796998","27 Nov 2016 11:49:56 am",""
"220","220","QR_CODE","1480207788445","27 Nov 2016 11:49:48 am",""
"219","219","QR_CODE","1480207774018","27 Nov 2016 11:49:34 am",""
"218","218","QR_CODE","1480207768813","27 Nov 2016 11:49:28 am",""
"217","217","QR_CODE","1480207763001","27 Nov 2016 11:49:23 am",""
"216","216","QR_CODE","1480207752286","27 Nov 2016 11:49:12 am",""
"215","215","QR_CODE","1480207734889","27 Nov 2016 11:48:54 am",""
"214","214","QR_CODE","1480207728940","27 Nov 2016 11:48:48 am",""
"199","199","QR_CODE","1480207671132","27 Nov 2016 11:47:51 am",""
"198","198","QR_CODE","1480207666887","27 Nov 2016 11:47:46 am",""
"197","197","QR_CODE","1480207662732","27 Nov 2016 11:47:42 am",""
"181","181","QR_CODE","1480207657990","27 Nov 2016 11:47:37 am",""
"182","182","QR_CODE","1480207653042","27 Nov 2016 11:47:33 am",""
"183","183","QR_CODE","1480207647934","27 Nov 2016 11:47:27 am",""
"184","184","QR_CODE","1480207641648","27 Nov 2016 11:47:21 am",""
"185","185","QR_CODE","1480207633333","27 Nov 2016 11:47:13 am",""
"186","186","QR_CODE","1480207630344","27 Nov 2016 11:47:10 am",""
"187","187","QR_CODE","1480207624475","27 Nov 2016 11:47:04 am",""
"188","188","QR_CODE","1480207619734","27 Nov 2016 11:46:59 am",""
"189","189","QR_CODE","1480207615934","27 Nov 2016 11:46:55 am",""
"190","190","QR_CODE","1480207610933","27 Nov 2016 11:46:50 am",""
"024","024","QR_CODE","1480207606138","27 Nov 2016 11:46:46 am",""
"022","022","QR_CODE","1480207592099","27 Nov 2016 11:46:32 am",""
"021","021","QR_CODE","1480207586257","27 Nov 2016 11:46:26 am",""
"020","020","QR_CODE","1480207580911","27 Nov 2016 11:46:20 am",""
"019","019","QR_CODE","1480207566566","27 Nov 2016 11:46:06 am",""
"018","018","QR_CODE","1480207559016","27 Nov 2016 11:45:59 am",""
"017","017","QR_CODE","1480207553304","27 Nov 2016 11:45:53 am",""
"016","016","QR_CODE","1480207550029","27 Nov 2016 11:45:50 am",""
"015","015","QR_CODE","1480207546258","27 Nov 2016 11:45:46 am",""
"014","014","QR_CODE","1480207543507","27 Nov 2016 11:45:43 am",""
"013","013","QR_CODE","1480207538530","27 Nov 2016 11:45:38 am",""
"012","012","QR_CODE","1480207534459","27 Nov 2016 11:45:34 am",""
"011","011","QR_CODE","1480207526073","27 Nov 2016 11:45:26 am",""
"010","010","QR_CODE","1480207511062","27 Nov 2016 11:45:11 am",""
"009","009","QR_CODE","1480207506865","27 Nov 2016 11:45:06 am",""
"008","008","QR_CODE","1480207493946","27 Nov 2016 11:44:53 am",""
"007","007","QR_CODE","1480207488469","27 Nov 2016 11:44:48 am",""
"006","006","QR_CODE","1480207484900","27 Nov 2016 11:44:44 am",""
"005","005","QR_CODE","1480207476335","27 Nov 2016 11:44:36 am",""
"004","004","QR_CODE","1480207468149","27 Nov 2016 11:44:28 am",""
"003","003","QR_CODE","1480207460989","27 Nov 2016 11:44:20 am",""
"002","002","QR_CODE","1480207457023","27 Nov 2016 11:44:17 am",""
"001","001","QR_CODE","1480207451778","27 Nov 2016 11:44:11 am",""
"091","091","QR_CODE","1480207313004","27 Nov 2016 11:41:53 am",""
"090","090","QR_CODE","1480207294977","27 Nov 2016 11:41:34 am",""
"179","179","QR_CODE","1480207281878","27 Nov 2016 11:41:21 am",""
"178","178","QR_CODE","1480207274712","27 Nov 2016 11:41:14 am",""
"177","177","QR_CODE","1480207267872","27 Nov 2016 11:41:07 am",""
"169","169","QR_CODE","1480207245183","27 Nov 2016 11:40:45 am",""
"159","159","QR_CODE","1480207212254","27 Nov 2016 11:40:12 am",""
"263","263","QR_CODE","1480207207998","27 Nov 2016 11:40:07 am",""
"244","244","QR_CODE","1480207200212","27 Nov 2016 11:40:00 am",""
"245","245","QR_CODE","1480207196552","27 Nov 2016 11:39:56 am",""
"246","246","QR_CODE","1480207192332","27 Nov 2016 11:39:52 am",""
"248","248","QR_CODE","1480207180997","27 Nov 2016 11:39:40 am",""
"249","249","QR_CODE","1480207174586","27 Nov 2016 11:39:34 am",""
"251","251","QR_CODE","1480207159688","27 Nov 2016 11:39:19 am",""
"267","267","QR_CODE","1480207153700","27 Nov 2016 11:39:13 am",""
"259","259","QR_CODE","1480207147641","27 Nov 2016 11:39:07 am",""
"261","261","QR_CODE","1480207138291","27 Nov 2016 11:38:58 am",""
"265","265","QR_CODE","1480207130308","27 Nov 2016 11:38:50 am",""
"266","266","QR_CODE","1480207124397","27 Nov 2016 11:38:44 am",""
"258","258","QR_CODE","1480207117767","27 Nov 2016 11:38:37 am",""
"253","253","QR_CODE","1480207111099","27 Nov 2016 11:38:31 am",""
"252","252","QR_CODE","1480207106237","27 Nov 2016 11:38:26 am",""
"269","269","QR_CODE","1480207102460","27 Nov 2016 11:38:22 am",""
"270","270","QR_CODE","1480207084309","27 Nov 2016 11:38:04 am",""
"271","271","QR_CODE","1480207077625","27 Nov 2016 11:37:57 am",""
"272","272","QR_CODE","1480207072857","27 Nov 2016 11:37:52 am",""
"273","273","QR_CODE","1480207069353","27 Nov 2016 11:37:49 am",""
"274","274","QR_CODE","1480207065330","27 Nov 2016 11:37:45 am",""
"275","275","QR_CODE","1480207061844","27 Nov 2016 11:37:41 am",""
"276","276","QR_CODE","1480207053022","27 Nov 2016 11:37:33 am",""
"277","277","QR_CODE","1480207042111","27 Nov 2016 11:37:22 am",""
"293","293","QR_CODE","1480207033977","27 Nov 2016 11:37:13 am",""
"292","292","QR_CODE","1480207028009","27 Nov 2016 11:37:08 am",""
