"283","283","QR_CODE","1480034729996","25/11/2016 11:45:29 AM",""
"278","278","QR_CODE","1480034723814","25/11/2016 11:45:23 AM",""
"279","279","QR_CODE","1480034718669","25/11/2016 11:45:18 AM",""
"280","280","QR_CODE","1480034712538","25/11/2016 11:45:12 AM",""
"281","281","QR_CODE","1480034705865","25/11/2016 11:45:05 AM",""
"282","282","QR_CODE","1480034701265","25/11/2016 11:45:01 AM",""
"284","284","QR_CODE","1480034689347","25/11/2016 11:44:49 AM",""
"292","292","QR_CODE","1480034681223","25/11/2016 11:44:41 AM",""
"293","293","QR_CODE","1480034675906","25/11/2016 11:44:35 AM",""
"277","277","QR_CODE","1480034669252","25/11/2016 11:44:29 AM",""
"276","276","QR_CODE","1480034662946","25/11/2016 11:44:22 AM",""
"275","275","QR_CODE","1480034655235","25/11/2016 11:44:15 AM",""
"274","274","QR_CODE","1480034649518","25/11/2016 11:44:09 AM",""
"273","273","QR_CODE","1480034645616","25/11/2016 11:44:05 AM",""
"272","272","QR_CODE","1480034639398","25/11/2016 11:43:59 AM",""
"271","271","QR_CODE","1480034633256","25/11/2016 11:43:53 AM",""
"270","270","QR_CODE","1480034628774","25/11/2016 11:43:48 AM",""
"269","269","QR_CODE","1480034623345","25/11/2016 11:43:43 AM",""
"252","252","QR_CODE","1480034618061","25/11/2016 11:43:38 AM",""
"253","253","QR_CODE","1480034612319","25/11/2016 11:43:32 AM",""
"258","258","QR_CODE","1480034606143","25/11/2016 11:43:26 AM",""
"266","266","QR_CODE","1480034599661","25/11/2016 11:43:19 AM",""
"265","265","QR_CODE","1480034592222","25/11/2016 11:43:12 AM",""
"264","264","QR_CODE","1480034586962","25/11/2016 11:43:06 AM",""
"159","159","QR_CODE","1480034578811","25/11/2016 11:42:58 AM",""
"160","160","QR_CODE","1480034572519","25/11/2016 11:42:52 AM",""
"161","161","QR_CODE","1480034567926","25/11/2016 11:42:47 AM",""
"162","162","QR_CODE","1480034563435","25/11/2016 11:42:43 AM",""
"163","163","QR_CODE","1480034557807","25/11/2016 11:42:37 AM",""
"158","158","QR_CODE","1480034511736","25/11/2016 11:41:51 AM",""
"157","157","QR_CODE","1480034505757","25/11/2016 11:41:45 AM",""
"156","156","QR_CODE","1480034500354","25/11/2016 11:41:40 AM",""
"155","155","QR_CODE","1480034494605","25/11/2016 11:41:34 AM",""
"168","168","QR_CODE","1480034486916","25/11/2016 11:41:26 AM",""
"169","169","QR_CODE","1480034477546","25/11/2016 11:41:17 AM",""
"170","170","QR_CODE","1480034470532","25/11/2016 11:41:10 AM",""
"171","171","QR_CODE","1480034464773","25/11/2016 11:41:04 AM",""
"172","172","QR_CODE","1480034445154","25/11/2016 11:40:45 AM",""
"064","064","QR_CODE","1480034438670","25/11/2016 11:40:38 AM",""
"066","066","QR_CODE","1480034428401","25/11/2016 11:40:28 AM",""
"077","077","QR_CODE","1480034420797","25/11/2016 11:40:20 AM",""
"081","081","QR_CODE","1480034414192","25/11/2016 11:40:14 AM",""
"041","041","QR_CODE","1480034407572","25/11/2016 11:40:07 AM",""
"040","040","QR_CODE","1480034401458","25/11/2016 11:40:01 AM",""
"038","038","QR_CODE","1480034394525","25/11/2016 11:39:54 AM",""
"037","037","QR_CODE","1480034387796","25/11/2016 11:39:47 AM",""
"036","036","QR_CODE","1480034382644","25/11/2016 11:39:42 AM",""
"035","035","QR_CODE","1480034373317","25/11/2016 11:39:33 AM",""
"022","022","QR_CODE","1480034350649","25/11/2016 11:39:10 AM",""
"023","023","QR_CODE","1480034345690","25/11/2016 11:39:05 AM",""
"024","024","QR_CODE","1480034338080","25/11/2016 11:38:58 AM",""
"190","190","QR_CODE","1480034332516","25/11/2016 11:38:52 AM",""
"189","189","QR_CODE","1480034328252","25/11/2016 11:38:48 AM",""
"188","188","QR_CODE","1480034322454","25/11/2016 11:38:42 AM",""
"187","187","QR_CODE","1480034317379","25/11/2016 11:38:37 AM",""
"186","186","QR_CODE","1480034311545","25/11/2016 11:38:31 AM",""
"185","185","QR_CODE","1480034307012","25/11/2016 11:38:27 AM",""
"184","184","QR_CODE","1480034301585","25/11/2016 11:38:21 AM",""
"183","183","QR_CODE","1480034297199","25/11/2016 11:38:17 AM",""
"182","182","QR_CODE","1480034291758","25/11/2016 11:38:11 AM",""
"181","181","QR_CODE","1480034288876","25/11/2016 11:38:08 AM",""
"197","197","QR_CODE","1480034282708","25/11/2016 11:38:02 AM",""
"198","198","QR_CODE","1480034277229","25/11/2016 11:37:57 AM",""
"199","199","QR_CODE","1480034272003","25/11/2016 11:37:52 AM",""
"200","200","QR_CODE","1480034266527","25/11/2016 11:37:46 AM",""
"201","201","QR_CODE","1480034260603","25/11/2016 11:37:40 AM",""
"202","202","QR_CODE","1480034256250","25/11/2016 11:37:36 AM",""
"203","203","QR_CODE","1480034250732","25/11/2016 11:37:30 AM",""
"204","204","QR_CODE","1480034246972","25/11/2016 11:37:26 AM",""
"205","205","QR_CODE","1480034242878","25/11/2016 11:37:22 AM",""
"206","206","QR_CODE","1480034238246","25/11/2016 11:37:18 AM",""
"207","207","QR_CODE","1480034233103","25/11/2016 11:37:13 AM",""
"221","221","QR_CODE","1480034222961","25/11/2016 11:37:02 AM",""
"209","209","QR_CODE","1480034213058","25/11/2016 11:36:53 AM",""
"132","132","QR_CODE","1480034205782","25/11/2016 11:36:45 AM",""
"212","212","QR_CODE","1480034199948","25/11/2016 11:36:39 AM",""
"128","128","QR_CODE","1480034193795","25/11/2016 11:36:33 AM",""
"127","127","QR_CODE","1480034183278","25/11/2016 11:36:23 AM",""
"126","126","QR_CODE","1480034177945","25/11/2016 11:36:17 AM",""
"242","242","QR_CODE","1480034171819","25/11/2016 11:36:11 AM",""
"111","111","QR_CODE","1480034165152","25/11/2016 11:36:05 AM",""
"110","110","QR_CODE","1480034158935","25/11/2016 11:35:58 AM",""
"108","108","QR_CODE","1480034146610","25/11/2016 11:35:46 AM",""
"107","107","QR_CODE","1480034141328","25/11/2016 11:35:41 AM",""
"151","151","QR_CODE","1480034133806","25/11/2016 11:35:33 AM",""
"153","153","QR_CODE","1480034123955","25/11/2016 11:35:23 AM",""
"065","065","QR_CODE","1480034083272","25/11/2016 11:34:43 AM",""
"076","076","QR_CODE","1480034074206","25/11/2016 11:34:34 AM",""
"068","068","QR_CODE","1480034065192","25/11/2016 11:34:25 AM",""
"069","069","QR_CODE","1480033800277","25/11/2016 11:30:00 AM",""
